album image,album_cover_url,album_title,album_url,album_url_copy,author,label,release_country,release_format,release_year
,http://s.pixogs.com/image/R-90-821185-1333734721.jpeg,Lean On Me!,http://www.discogs.com/Redskins-Lean-On-Me/master/102284,/Redskins-Lean-On-Me/master/102284,Redskins,CNT Productions|CNT Productions,UK,"12""",1983
,http://s.pixogs.com/image/R-90-2948025-1319649817.jpeg,Never Grow Old,http://www.discogs.com/Maytals-Never-Grow-Old/master/186752,/Maytals-Never-Grow-Old/master/186752,"Maytals, The",Studio One,Jamaica,LP,
,http://s.pixogs.com/image/R-90-1512143-1249143176.jpeg,Babylon (The Original Soundtrack),http://www.discogs.com/Various-Babylon-The-Original-Soundtrack/master/161619,/Various-Babylon-The-Original-Soundtrack/master/161619,Various,Takoma,US,LP,1980
,http://s.pixogs.com/image/R-90-846513-1410350869-1271.jpeg,London Is The Place For Me 4: African Dreams And The Piccadilly High Life,http://www.discogs.com/Various-London-Is-The-Place-For-Me-4-African-Dreams-And-The-Piccadilly-High-Life/release/846513,/Various-London-Is-The-Place-For-Me-4-African-Dreams-And-The-Piccadilly-High-Life/release/846513,Various,Honest Jon's Records,UK,2xLP,2006
,http://s.pixogs.com/image/R-90-1103778-1192283132.jpeg,Everything I Own,http://www.discogs.com/Boy-George-Everything-I-Own/release/1103778,/Boy-George-Everything-I-Own/release/1103778,Boy George,Virgin,Germany,"12"", Maxi",1987
,http://s.pixogs.com/image/R-90-3947561-1355453274-2753.jpeg,Streetcore,http://www.discogs.com/Joe-Strummer-The-Mescaleros-Streetcore/release/3947561,/Joe-Strummer-The-Mescaleros-Streetcore/release/3947561,Joe Strummer & The Mescaleros,Hellcat Records,US,LP + CD,2012
,http://s.pixogs.com/image/R-90-195144-1128181579.jpeg,The Front Line II,http://www.discogs.com/Various-The-Front-Line-II/release/195144,/Various-The-Front-Line-II/release/195144,Various,Virgin,UK,"LP, Comp",1978
,http://s.pixogs.com/image/R-90-772406-1306591760.jpeg,Rastaman Vibration,http://www.discogs.com/Bob-Marley-The-Wailers-Rastaman-Vibration/release/772406,/Bob-Marley-The-Wailers-Rastaman-Vibration/release/772406,Bob Marley & The Wailers,Island Records|Island Records,Germany,"LP, Album, RE",1986
,http://s.pixogs.com/image/R-90-1292341-1290296488.jpeg,Legalize It,http://www.discogs.com/Peter-Tosh-Legalize-It/release/1292341,/Peter-Tosh-Legalize-It/release/1292341,Peter Tosh,CBS,Netherlands,"LP, Album, RE",1986
,http://s.pixogs.com/image/R-90-1683673-1249157680.jpeg,Now That's What I Call Music! 20,http://www.discogs.com/Various-Now-Thats-What-I-Call-Music-20/master/112590,/Various-Now-Thats-What-I-Call-Music-20/master/112590,Various,Virgin|EMI|Polygram,UK,"2xCD, Comp",1991
,http://s.pixogs.com/image/R-90-520953-1211756889.jpeg,Skidip!,http://www.discogs.com/Eek-A-Mouse-Skidip/release/520953,/Eek-A-Mouse-Skidip/release/520953,Eek-A-Mouse,Greensleeves Records,UK,"LP, Album",1982
,http://s.pixogs.com/image/R-90-1079227-1190492488.jpeg,Showcase,http://www.discogs.com/Rhythm-Sound-w-Paul-St-Hilaire-Showcase/release/1079227,/Rhythm-Sound-w-Paul-St-Hilaire-Showcase/release/1079227,Rhythm & Sound w/|Paul St. Hilaire,Burial Mix,Germany,"CD, Comp, RE",2003
,http://s.pixogs.com/image/R-90-1038180-1365027917-6646.jpeg,Instant Karma: The Amnesty International Campaign To Save Darfur,http://www.discogs.com/Various-Instant-Karma-The-Amnesty-International-Campaign-To-Save-Darfur/master/210979,/Various-Instant-Karma-The-Amnesty-International-Campaign-To-Save-Darfur/master/210979,Various,Warner Bros. Records,US,"2xCD, Comp",2007
,http://s.pixogs.com/image/R-90-1443501-1399896463-5812.jpeg,Cry Tuff Dub Encounter Chapter III,http://www.discogs.com/Prince-Far-I-And-The-Arabs-Cry-Tuff-Dub-Encounter-Chapter-III/release/1443501,/Prince-Far-I-And-The-Arabs-Cry-Tuff-Dub-Encounter-Chapter-III/release/1443501,Prince Far-I And The Arabs*,Daddy Kool,UK,"LP, Album",1980
,http://s.pixogs.com/image/R-90-1147246-1195927441.jpeg,Spend Some Time,http://www.discogs.com/Rhythm-Sound-w-Paul-St-Hilaire-Spend-Some-Time/release/1147246,/Rhythm-Sound-w-Paul-St-Hilaire-Spend-Some-Time/release/1147246,Rhythm & Sound w/|Paul St. Hilaire,Burial Mix,Germany,"10"", RP",2003
,http://s.pixogs.com/image/R-90-1321208-1355748716-4955.jpeg,Run Rudolph Run / The Harder They Come,http://www.discogs.com/Keith-Richards-Run-Rudolph-Run-The-Harder-They-Come/master/101385,/Keith-Richards-Run-Rudolph-Run-The-Harder-They-Come/master/101385,Keith Richards,Rolling Stones Records,US,"7""",1978
,http://s.pixogs.com/image/R-90-328327-1161404869.jpeg,Jamaican Heroes,http://www.discogs.com/Prince-Far-I-Jamaican-Heroes/release/328327,/Prince-Far-I-Jamaican-Heroes/release/328327,Prince Far I,Trojan Records,US,LP,1980
,http://s.pixogs.com/image/R-90-2605214-1292787704.jpeg,"Word, Sound And Power",http://www.discogs.com/Chris-Hinze-Chris-Hinze-And-Word-Sound-And-Power-Word-Sound-And-Power/master/313106,/Chris-Hinze-Chris-Hinze-And-Word-Sound-And-Power-Word-Sound-And-Power/master/313106,"Chris Hinze And|Word, Sound And Power",CBS,Netherlands,LP,1980
,http://s.pixogs.com/image/R-90-850129-1165238887.jpeg,Royal Son Of Ethiopia,http://www.discogs.com/Sizzla-Royal-Son-Of-Ethiopia/master/40213,/Sizzla-Royal-Son-Of-Ethiopia/master/40213,Sizzla,Greensleeves Records,UK,"CD, Album",1999
,http://s.pixogs.com/image/R-90-99875-001.jpg,Megatop Phoenix,http://www.discogs.com/Big-Audio-Dynamite-Megatop-Phoenix/release/99875,/Big-Audio-Dynamite-Megatop-Phoenix/release/99875,Big Audio Dynamite,Columbia,US,"LP, Album",1989
,http://s.pixogs.com/image/R-90-1000865-1182633757.jpeg,Mind Fusion Vol. 3,http://www.discogs.com/Madlib-Mind-Fusion-Vol-3/release/1000865,/Madlib-Mind-Fusion-Vol-3/release/1000865,Madlib,Mind Fusion,US,"CD, Mixed",2005
,http://s.pixogs.com/image/R-90-1083353-1196758904.jpeg,"Stereo-Typical:  A's, B's & Rarities",http://www.discogs.com/Specials-Stereo-Typical-As-Bs-Rarities/release/1083353,/Specials-Stereo-Typical-As-Bs-Rarities/release/1083353,Specials*,EMI,UK,"3xCD, Comp",2000
,http://s.pixogs.com/image/R-90-1851659-1277120820.jpeg,Dirty Reggae,http://www.discogs.com/Aggrolites-Dirty-Reggae/release/1851659,/Aggrolites-Dirty-Reggae/release/1851659,"Aggrolites, The",Axe Records,US,"LP, Album",2003
,http://s.pixogs.com/image/R-90-2676504-1296136238.jpeg,Jah Jah A Come,http://www.discogs.com/Everton-Dacres-Jah-Jah-A-Come/master/484804,/Everton-Dacres-Jah-Jah-A-Come/master/484804,Everton Dacres,LTD,Jamaica,"7""",1977
,http://s.pixogs.com/image/R-90-604678-1412009787-1190.jpeg,Master Blaster,http://www.discogs.com/Stevie-Wonder-Master-Blaster/release/604678,/Stevie-Wonder-Master-Blaster/release/604678,Stevie Wonder,Tamla,US,"7"", Single",1980
,http://s.pixogs.com/image/R-90-1890397-1361588120-4392.jpeg,Good 2 Go,http://www.discogs.com/Elephant-Man-Good-2-Go/master/151191,/Elephant-Man-Good-2-Go/master/151191,Elephant Man,VP Records|Atlantic,US,"2xLP, Album",2003
,http://s.pixogs.com/image/R-90-111490-1137141774.jpeg,WWW (Remixes),http://www.discogs.com/BugVs-Rootsman-WWW-Remixes/release/111490,/BugVs-Rootsman-WWW-Remixes/release/111490,"Bug, The Vs|Rootsman, The",Razor X,UK,"7""",2002
,http://s.pixogs.com/image/R-90-1282277-1206171497.jpeg,Prophecy / Koto,http://www.discogs.com/RSD-Prophecy-Koto/master/357355,/RSD-Prophecy-Koto/master/357355,RSD,Angel's Egg,Japan,"10""",2008
,http://s.pixogs.com/image/R-90-719419-1347787835-8907.jpeg,Don't Look Back / Soon Come,http://www.discogs.com/Peter-Tosh-Dont-Look-Back-Soon-Come/release/719419,/Peter-Tosh-Dont-Look-Back-Soon-Come/release/719419,Peter Tosh,Rolling Stones Records|Rolling Stones Records,Netherlands,"12""",1978
,http://s.pixogs.com/image/R-90-166437-1197357351.jpeg,You Want This,http://www.discogs.com/Janet-Jackson-You-Want-This/release/166437,/Janet-Jackson-You-Want-This/release/166437,Janet Jackson,Virgin|Virgin,UK,"CD, Maxi",1994
,http://s.pixogs.com/image/R-90-321325-1222202931.jpeg,Murder Tone,http://www.discogs.com/Dub-Syndicate-Murder-Tone/master/19293,/Dub-Syndicate-Murder-Tone/master/19293,Dub Syndicate,On-U Sound|On-U Sound,UK,"CD, Comp",2002
,http://s.pixogs.com/image/R-90-3077115-1314631524.jpeg,My Sound / Who's There,http://www.discogs.com/Frankie-Paul-New-Blood-My-Sound-Whos-There/master/364874,/Frankie-Paul-New-Blood-My-Sound-Whos-There/master/364874,Frankie Paul /|New Blood,Jet Star Records|Studio 2000,UK,"12""",1994
,http://s.pixogs.com/image/R-90-2514837-1288815720.jpeg,Foul Play,http://www.discogs.com/Dennis-Brown-Foul-Play/master/419864,/Dennis-Brown-Foul-Play/master/419864,Dennis Brown,A&M Records,US,"LP, Album",1981
,http://s.pixogs.com/image/R-90-310702-1306343006.jpeg,Trick Me Twice / Fiesta-La,http://www.discogs.com/Kelis-Beenie-Man-TOK-Fugees-The-Trick-Me-Twice-Fiesta-La/release/310702,/Kelis-Beenie-Man-TOK-Fugees-The-Trick-Me-Twice-Fiesta-La/release/310702,"Kelis,|Beenie Man &|T.O.K. /|Fugees, The*",Punchline,UK,"7"", Unofficial",2004
,http://s.pixogs.com/image/R-90-1214821-1235872805.jpeg,I've Got Mine,http://www.discogs.com/UB40-Ive-Got-Mine/master/88765,/UB40-Ive-Got-Mine/master/88765,UB40,DEP International,UK,"7""",1983
,http://s.pixogs.com/image/R-90-1474120-1243186685.jpeg,Uprising,http://www.discogs.com/Bob-Marley-The-Wailers-Uprising/release/1474120,/Bob-Marley-The-Wailers-Uprising/release/1474120,Bob Marley & The Wailers,Island Records|Tuff Gong,Scandinavia,LP,1980
,http://s.pixogs.com/image/R-90-5140552-1386237559-3277.jpeg,Roaring Lion,http://www.discogs.com/Lee-Perry-His-Upsetters-Roaring-Lion/master/624843,/Lee-Perry-His-Upsetters-Roaring-Lion/master/624843,Lee Perry & His|Upsetters*,Pressure Sounds,UK,"2xLP, Album, Comp, Blu",2013
,http://s.pixogs.com/image/R-90-4443875-1365029562-4266.jpeg,In Dub Conference Vol. 2,http://www.discogs.com/Harry-Mudie-Meet-King-Tubby-In-Dub-Conference-Vol-2/master/540905,/Harry-Mudie-Meet-King-Tubby-In-Dub-Conference-Vol-2/master/540905,Harry Mudie Meet|King Tubby,Moodisc Records,Jamaica,"LP, Album",1977
,http://s.pixogs.com/image/R-90-1807607-1408209159-9622.jpeg,A Girl Like Me,http://www.discogs.com/Rihanna-A-Girl-Like-Me/release/1807607,/Rihanna-A-Girl-Like-Me/release/1807607,Rihanna,Def Jam Recordings|SRP Records,Europe,"CD, Album",2006
,http://s.pixogs.com/image/R-90-483883-1121432282.gif,The Takeover EP,http://www.discogs.com/Various-The-Takeover-EP/release/483883,/Various-The-Takeover-EP/release/483883,Various,Mos-Hi Records,US,"12""",2005
,http://s.pixogs.com/image/R-90-979243-1295555971.jpeg,Kool Roots,http://www.discogs.com/Earth-Stone-Kool-Roots/release/979243,/Earth-Stone-Kool-Roots/release/979243,Earth & Stone*,Pressure Sounds,UK,"2xLP, Album, RE",1996
,http://s.pixogs.com/image/R-90-1014736-1296003338.jpeg,Survival,http://www.discogs.com/Bob-Marley-The-Wailers-Survival/master/168604,/Bob-Marley-The-Wailers-Survival/master/168604,Bob Marley & The Wailers,Island Records,France,"7""",1979
,http://s.pixogs.com/image/R-90-728205-1152590329.jpeg,This Is Desmond Dekkar,http://www.discogs.com/Desmond-Dekker-This-Is-Desmond-Dekkar/release/728205,/Desmond-Dekker-This-Is-Desmond-Dekkar/release/728205,Desmond Dekker,Trojan Records,UK,"LP, Mono",1969
,http://s.pixogs.com/image/R-90-727389-1362378664-5503.jpeg,Jimmy Cliff,http://www.discogs.com/Jimmy-Cliff-Jimmy-Cliff/release/727389,/Jimmy-Cliff-Jimmy-Cliff/release/727389,Jimmy Cliff,Trojan Records,UK,"LP, Album",1976
,http://s.pixogs.com/image/R-90-783637-1353789517-6678.jpeg,007 / El Toro,http://www.discogs.com/Desmond-Dekker-And-The-Aces-Roland-Alphonso-007-El-Toro/master/164004,/Desmond-Dekker-And-The-Aces-Roland-Alphonso-007-El-Toro/master/164004,Desmond Dekker And The Aces* /|Roland Alphonso,Beverley's Records,Jamaica,"7""",1967
,http://s.pixogs.com/image/R-90-632144-1298903079.jpeg,The Prime Of Horace Andy - 20 Classic Cuts From the 70's,http://www.discogs.com/Horace-Andy-The-Prime-Of-Horace-Andy-20-Classic-Cuts-From-the-70s/master/386095,/Horace-Andy-The-Prime-Of-Horace-Andy-20-Classic-Cuts-From-the-70s/master/386095,Horace Andy,Music Club,UK,"CD, Comp",1997
,http://s.pixogs.com/image/R-90-1637008-1233778270.jpeg,Attitude (The ROIR Sessions),http://www.discogs.com/Bad-Brains-Attitude-The-ROIR-Sessions/release/1637008,/Bad-Brains-Attitude-The-ROIR-Sessions/release/1637008,Bad Brains,We Bite Records|We Bite Records,Germany,"LP, Album, RE",1989
,http://s.pixogs.com/image/R-90-2386397-1342053850-8864.jpeg,Impression,http://www.discogs.com/Zen-Bow-Impression/master/445626,/Zen-Bow-Impression/master/445626,Zen Bow,Gramps Productions,US,"12""",1987
,http://s.pixogs.com/image/R-90-418020-1151089899.jpeg,Oh Carolina,http://www.discogs.com/Shaggy-Oh-Carolina/release/418020,/Shaggy-Oh-Carolina/release/418020,Shaggy,Virgin|Virgin|Virgin|Signet Records,Europe,"CD, Maxi",1993
,http://s.pixogs.com/image/R-90-700053-1149338164.jpeg,Text Und Ton,http://www.discogs.com/Clueso-Text-Und-Ton/master/49870,/Clueso-Text-Und-Ton/master/49870,Clueso,Four Music|Columbia,Germany,"CD, Album",2001
,http://s.pixogs.com/image/R-90-111038-1149476054.jpeg,Täyteen,http://www.discogs.com/Kompostikopla-T%C3%A4yteen/release/111038,/Kompostikopla-T%C3%A4yteen/release/111038,Kompostikopla,3TB,Finland,"7"", Single",2001
,http://s.pixogs.com/image/R-90-1130821-1194537234.jpeg,Gimme Back,http://www.discogs.com/Love-Joys-Gimme-Back/master/237247,/Love-Joys-Gimme-Back/master/237247,Love Joys,Wackie's,US,"12"", Promo",
,http://s.pixogs.com/image/R-90-2244126-1287410119.jpeg,Hög Standard,http://www.discogs.com/Peps-Blodsband-H%C3%B6g-Standard/release/2244126,/Peps-Blodsband-H%C3%B6g-Standard/release/2244126,Peps Blodsband,Sonet,Sweden,LP,1975
,http://s.pixogs.com/image/R-90-1439097-1254502891.jpeg,Long Shot Kick The Bucket / Jumping The Gun,http://www.discogs.com/Pioneers-Rico-Long-Shot-Kick-The-Bucket-Jumping-The-Gun/release/1439097,/Pioneers-Rico-Long-Shot-Kick-The-Bucket-Jumping-The-Gun/release/1439097,"Pioneers, The /|Rico*",Trojan Records,UK,"7"", Single",1969
,http://s.pixogs.com/image/R-90-606620-1279527605.jpeg,Crucial Dub,http://www.discogs.com/King-Tubby-Crucial-Dub/release/606620,/King-Tubby-Crucial-Dub/release/606620,King Tubby,Delta Music (UK),UK,"CD, Comp",2000
,http://s.pixogs.com/image/R-90-1804141-1370285978-1259.jpeg,Dreadlock Holiday,http://www.discogs.com/10cc-Dreadlock-Holiday/release/1804141,/10cc-Dreadlock-Holiday/release/1804141,10cc,Mercury,UK,"7"", Bei",1978
,http://s.pixogs.com/image/R-90-1843916-1375180188-4932.jpeg,The Unreleased Project - Gunshot,http://www.discogs.com/Kenny-Dope-Featuring-Shaggy-The-Unreleased-Project-Gunshot/master/306669,/Kenny-Dope-Featuring-Shaggy-The-Unreleased-Project-Gunshot/master/306669,Kenny Dope* Featuring|Shaggy,Freeze Records|Signet Records,US,"12""",1992
,http://s.pixogs.com/image/R-90-3628738-1338008406-2173.jpeg,Penitentiary & Bunny Riging / Mo-Ambassa,http://www.discogs.com/Nigger-Kojak-Barrington-Levy-Jah-Thomas-Penitentiary-Bunny-Riging-Mo-Ambassa/master/115205,/Nigger-Kojak-Barrington-Levy-Jah-Thomas-Penitentiary-Bunny-Riging-Mo-Ambassa/master/115205,Nigger Kojak /|Barrington Levy &|Jah Thomas,Nigger Kojak,Jamaica,"12""",
,http://s.pixogs.com/image/R-90-376584-1253080913.jpeg,Too Nice To Talk To (Dubweiser),http://www.discogs.com/Beat-Too-Nice-To-Talk-To-Dubweiser/release/376584,/Beat-Too-Nice-To-Talk-To-Dubweiser/release/376584,"Beat, The (2)",Go-Feet Records,UK,"12""",1980
,http://s.pixogs.com/image/R-90-2239832-1298551687.jpeg,Handsworth Revolution,http://www.discogs.com/Steel-Pulse-Handsworth-Revolution/release/2239832,/Steel-Pulse-Handsworth-Revolution/release/2239832,Steel Pulse,Island Records,UK,"LP, Album, Gat",1978
,http://s.pixogs.com/image/R-90-2933789-1312581245.jpeg,Chi Chi Run,http://www.discogs.com/Big-Youth-Chi-Chi-Run/master/346275,/Big-Youth-Chi-Chi-Run/master/346275,Big Youth,FAB,UK,"LP, Album, RP, Gre",
,http://s.pixogs.com/image/R-90-162582-1324824974.jpeg,Master Blaster (Jammin'),http://www.discogs.com/Stevie-Wonder-Master-Blaster-Jammin/release/162582,/Stevie-Wonder-Master-Blaster-Jammin/release/162582,Stevie Wonder,Motown|EMI Electrola,Germany,"7"", Single",1980
,http://s.pixogs.com/image/R-90-2640380-1297004862.jpeg,Insane In The Brain,http://www.discogs.com/Prince-Fatty-Insane-In-The-Brain/release/2640380,/Prince-Fatty-Insane-In-The-Brain/release/2640380,Prince Fatty,Mr Bongo,UK,"7""",2010
,http://s.pixogs.com/image/R-90-196388-1075498715.jpg,In Dub,http://www.discogs.com/Tappa-Zukie-In-Dub/release/196388,/Tappa-Zukie-In-Dub/release/196388,Tappa Zukie*,Blood & Fire,UK,"CD, Album, RE",1995
,http://s.pixogs.com/image/R-90-348316-1334510705.jpeg,"Original Stalag 17, 18 And 19",http://www.discogs.com/Various-Original-Stalag-17-18-And-19/release/348316,/Various-Original-Stalag-17-18-And-19/release/348316,Various,Techniques,Jamaica,"LP, Comp",1984
,http://s.pixogs.com/image/R-90-1750732-1389584218-7581.jpeg,The Midnight Special,http://www.discogs.com/Harry-Belafonte-The-Midnight-Special/release/1750732,/Harry-Belafonte-The-Midnight-Special/release/1750732,Harry Belafonte,RCA Victor,US,"LP, Album",1962
,http://s.pixogs.com/image/R-90-442524-1114160377.jpg,The Specials,http://www.discogs.com/Specials-The-Specials/release/442524,/Specials-The-Specials/release/442524,"Specials, The",Chrysalis|Chrysalis,US,"CD, Album",
,http://s.pixogs.com/image/R-90-1351667-1268236580.jpeg,Exodus,http://www.discogs.com/Bob-Marley-The-Wailers-Exodus/release/1351667,/Bob-Marley-The-Wailers-Exodus/release/1351667,Bob Marley & The Wailers,Island Records,Italy,"LP, Album",1977
,http://s.pixogs.com/image/R-90-2414845-1290882314.jpeg,Burning Spear,http://www.discogs.com/Burning-Spear-Burning-Spear/release/2414845,/Burning-Spear-Burning-Spear/release/2414845,Burning Spear,Studio One,Jamaica,"LP, Album, RE",
,http://s.pixogs.com/image/R-90-187520-1195850969.jpeg,Planet Mars Dub,http://www.discogs.com/Icebreakers2-With-Diamonds-The-Planet-Mars-Dub/master/171853,/Icebreakers2-With-Diamonds-The-Planet-Mars-Dub/master/171853,"Icebreakers, The (2) With|Diamonds, The*",Front Line Records,UK,"LP, Album",1978
,http://s.pixogs.com/image/R-90-1750227-1240935876.jpeg,More UB40 Music,http://www.discogs.com/UB40-More-UB40-Music/master/89798,/UB40-More-UB40-Music/master/89798,UB40,Graduate Records,Netherlands,"2xLP, Comp",1983
,http://s.pixogs.com/image/R-90-1042282-1187294936.jpeg,Quiet Place / Dub Place,http://www.discogs.com/Horace-Andy--King-Tubby--Aggrovators-Quiet-Place-Dub-Place/release/1042282,/Horace-Andy--King-Tubby--Aggrovators-Quiet-Place-Dub-Place/release/1042282,"Horace Andy /|King Tubby &|Aggrovators, The",Gorgon Revival Style,UK,"7"", RP",2007
,http://s.pixogs.com/image/R-90-22533-1182806798.jpeg,Now Thing,http://www.discogs.com/Various-Now-Thing/release/22533,/Various-Now-Thing/release/22533,Various,Mo Wax,UK,"2xLP, Comp",2001
,http://s.pixogs.com/image/R-90-1653363-1234734816.jpeg,Reggae Got Soul,http://www.discogs.com/Toots-And-The-Maytals-Reggae-Got-Soul/release/1653363,/Toots-And-The-Maytals-Reggae-Got-Soul/release/1653363,Toots And The Maytals*,Island Records,US,LP,1976
,http://s.pixogs.com/image/R-90-3596373-1336750587-6663.jpeg,"Harmony, Melody & Style - Lovers Rock In The UK 1975 - 1992",http://www.discogs.com/Various-Harmony-Melody-Style-Lovers-Rock-In-The-UK-1975-1992/master/561658,/Various-Harmony-Melody-Style-Lovers-Rock-In-The-UK-1975-1992/master/561658,Various,Soul Jazz Records,UK,"2xCD, Comp",2012
,http://s.pixogs.com/image/R-90-174296-1105428893.jpg,Echomania,http://www.discogs.com/Dub-Syndicate-Echomania/release/174296,/Dub-Syndicate-Echomania/release/174296,Dub Syndicate,On-U Sound,UK,"CD, Album",1993
,http://s.pixogs.com/image/R-90-1097731-1191846981.jpeg,Amerika Perdida,http://www.discogs.com/Mano-Negra-Amerika-Perdida/master/59672,/Mano-Negra-Amerika-Perdida/master/59672,Mano Negra,Virgin|Virgin,France,"CD, Comp",1992
,http://s.pixogs.com/image/R-90-1196481-1334161145.jpeg,One Thousand Volts Of Holt,http://www.discogs.com/John-Holt-One-Thousand-Volts-Of-Holt/release/1196481,/John-Holt-One-Thousand-Volts-Of-Holt/release/1196481,John Holt,Trojan Records,UK,"LP, Album",1973
,http://s.pixogs.com/image/R-90-3407507-1402486912-8725.jpeg,Live!,http://www.discogs.com/Bob-Marley-And-The-Wailers-Live/release/3407507,/Bob-Marley-And-The-Wailers-Live/release/3407507,Bob Marley And The Wailers*,Island Records,UK,"LP, Album",1975
,http://s.pixogs.com/image/R-90-2629879-1294066213.jpeg,40oz. To Freedom,http://www.discogs.com/Sublime-40oz-To-Freedom/release/2629879,/Sublime-40oz-To-Freedom/release/2629879,Sublime (2),Geffen Records,US,"2xLP, RP, Ltd, Ora",2010
,http://s.pixogs.com/image/R-90-705322-1250105281.jpeg,Second Hand Smoke,http://www.discogs.com/Sublime-Second-Hand-Smoke/release/705322,/Sublime-Second-Hand-Smoke/release/705322,Sublime (2),Gasoline Alley Records,US,"CD, Comp",1997
,http://s.pixogs.com/image/R-90-4086640-1354786337-6182.jpeg,Bamba / Rootsman Corner,http://www.discogs.com/Daba-Makourejah-Ganja-Tree-Bamba-Rootsman-Corner/release/4086640,/Daba-Makourejah-Ganja-Tree-Bamba-Rootsman-Corner/release/4086640,Daba Makourejah /|Ganja Tree,Amoul Bayi Records,France,"12""",2012
,http://s.pixogs.com/image/R-90-741651-1154482471.jpeg,The Best Of Pablo Gad,http://www.discogs.com/Pablo-Gad-The-Best-Of-Pablo-Gad/release/741651,/Pablo-Gad-The-Best-Of-Pablo-Gad/release/741651,Pablo Gad,Reggae On Top,UK,"LP, Comp",1993
,http://s.pixogs.com/image/R-90-390129-1107007105.jpg,Kingston Town,http://www.discogs.com/UB40-Kingston-Town/release/390129,/UB40-Kingston-Town/release/390129,UB40,Virgin|DEP International,Europe,"7"", Single",1990
,http://s.pixogs.com/image/R-90-536495-1250616970.jpeg,Moon River,http://www.discogs.com/Greyhound-Moon-River/master/183977,/Greyhound-Moon-River/master/183977,Greyhound (4),Trojan Records,UK,"7""",1971
,http://s.pixogs.com/image/R-90-1007440-1183392788.jpeg,Red Red Wine,http://www.discogs.com/UB40-Red-Red-Wine/release/1007440,/UB40-Red-Red-Wine/release/1007440,UB40,Virgin,Netherlands,"7""",1983
,http://s.pixogs.com/image/R-90-1484249-1223147319.jpeg,Africa Must Be Free By 1983.,http://www.discogs.com/Hugh-Mundell-Africa-Must-Be-Free-By-1983/release/1484249,/Hugh-Mundell-Africa-Must-Be-Free-By-1983/release/1484249,Hugh Mundell,Message,Jamaica,"LP, Album",1978
,http://s.pixogs.com/image/R-90-1547931-1267993478.jpeg,Stop That Train,http://www.discogs.com/Clint-Eastwood-General-Saint-Stop-That-Train/release/1547931,/Clint-Eastwood-General-Saint-Stop-That-Train/release/1547931,Clint Eastwood & General Saint*,Greensleeves Records,UK,"LP, Album",1983
,http://s.pixogs.com/image/R-90-564290-1287216576.jpeg,UB40,http://www.discogs.com/UB40-UB40/release/564290,/UB40-UB40/release/564290,UB40,A&M Records,US,"LP, Album",1988
,http://s.pixogs.com/image/R-90-927020-1359316293-3463.jpeg,Sugar Minott At Studio One,http://www.discogs.com/Sugar-Minott-Sugar-Minott-At-Studio-One/master/122480,/Sugar-Minott-Sugar-Minott-At-Studio-One/master/122480,Sugar Minott,Soul Jazz Records,UK,"CD, Comp",2005
,http://s.pixogs.com/image/R-90-531953-1391619559-9227.jpeg,Take The Heat Off Me,http://www.discogs.com/Boney-M-Take-The-Heat-Off-Me/release/531953,/Boney-M-Take-The-Heat-Off-Me/release/531953,Boney M.,Atlantic|Atlantic,UK,"LP, Album",1976
,http://s.pixogs.com/image/R-90-1543847-1234820658.jpeg,Fabulous Greatest Hits,http://www.discogs.com/Prince-Buster-Fabulous-Greatest-Hits/release/1543847,/Prince-Buster-Fabulous-Greatest-Hits/release/1543847,Prince Buster,Fab|Fab|Fab,UK,"LP, Comp",1968
,http://s.pixogs.com/image/R-90-575218-1393361260-3022.jpeg,Do You Really Want To Hurt Me,http://www.discogs.com/Culture-Club-Do-You-Really-Want-To-Hurt-Me/release/575218,/Culture-Club-Do-You-Really-Want-To-Hurt-Me/release/575218,Culture Club,Epic|Virgin,US,"12""",1982
,http://s.pixogs.com/image/R-90-575218-1393361260-3022.jpeg,Do You Really Want To Hurt Me,http://www.discogs.com/Culture-Club-Do-You-Really-Want-To-Hurt-Me/release/575218,/Culture-Club-Do-You-Really-Want-To-Hurt-Me/release/575218,Culture Club,Epic|Virgin,US,"12""",1982
,http://s.pixogs.com/image/R-90-4807215-1376138963-9226.jpeg,Ark Procession / Jericho,http://www.discogs.com/Al-Cisneros-Ark-Procession-Jericho/release/4807215,/Al-Cisneros-Ark-Procession-Jericho/release/4807215,Al Cisneros,Drag City,US,"10""",2013
,http://s.pixogs.com/image/R-90-1475037-1222452863.jpeg,Stadtaffe,http://www.discogs.com/Peter-Fox-Stadtaffe/release/1475037,/Peter-Fox-Stadtaffe/release/1475037,Peter Fox (2),Downbeat (3)|Warner Music Group Central Europe|Brunetti & Friends,Germany,"CD, Album, M/Print",2008
,http://s.pixogs.com/image/R-90-253786-1273335262.jpeg,King Tubbys Meets Rockers Uptown,http://www.discogs.com/Augustus-Pablo-King-Tubbys-Meets-Rockers-Uptown/release/253786,/Augustus-Pablo-King-Tubbys-Meets-Rockers-Uptown/release/253786,Augustus Pablo,Shanachie|Shanachie,US,"CD, Album, RE, Dlx",2003
,http://s.pixogs.com/image/R-90-1309216-1211225534.jpeg,Mr Funny,http://www.discogs.com/Prince-Jazzbo-Mr-Funny/master/132911,/Prince-Jazzbo-Mr-Funny/master/132911,Prince Jazzbo,Pressure Sounds,UK,"LP, Comp",2000
